price,datetime,room,location,area
$3100,2016-11-01 13:38,3, (dublin / pleasanton / livermore),1900ft
$5495,2016-11-01 13:38,2, (pacific heights),1149ft
$1590,2016-11-01 13:37,2, (rohnert pk / cotati),
$6800,2016-11-01 13:37,2, (pacific heights),1719ft
$2400,2016-11-01 13:37,2, (santa clara),973ft
$4150,2016-11-01 13:37,2, (richmond / seacliff),
$2337,2016-11-01 13:37,1, (san bruno),611ft
$4350,2016-11-01 13:36,3, (portola district),1370ft
$2650,2016-11-01 13:36,1, (santa clara),835ft
$5950,2016-11-01 13:36,2, (pacific heights),1194ft
$2050,2016-11-01 13:36,1, (fremont / union city / newark),527ft
$2302,2016-11-01 13:36,1, (belmont),720ft
$2175,2016-11-01 13:36,1, (dublin / pleasanton / livermore),672ft
$2256,2016-11-01 13:36,1, (san jose north),836ft
$2523,2016-11-01 13:35,2, (albany / el cerrito),864ft
$2417,2016-11-01 13:35,1, (cupertino),739ft
$5795,2016-11-01 13:35,3, (bernal heights),1500ft
$2500,2016-11-01 13:35,1, (san mateo),949ft
$2395,2016-11-01 13:35,1, (san jose downtown),784ft
$5700,2016-11-01 13:35,2, (palo alto),945ft
$3800,2016-11-01 13:35,1, (pacific heights),674ft
$2392,2016-11-01 13:35,1, (santa clara),825ft
$2574,2016-11-01 13:35,1, (north beach / telegraph hill),
$2695,2016-11-01 13:34,2, (milpitas),1259ft
$2095,2016-11-01 13:34,2, (dublin / pleasanton / livermore),895ft
$1949,2016-11-01 13:33,, (santa rosa),
$2650,2016-11-01 13:33,3, (dublin / pleasanton / livermore),1192ft
$3650,2016-11-01 13:33,3, (fremont / union city / newark),1755ft
$3200,2016-11-01 13:33,3, (gilroy),1439ft
$2403,2016-11-01 13:32,1, (cupertino),728ft
$2205,2016-11-01 13:32,2, (danville / san ramon),850ft
$3200,2016-11-01 13:32,4, (fremont / union city / newark),
$2750,2016-11-01 13:32,1, (larkspur),712ft
$3669,2016-11-01 13:32,1, (mission district),652ft
$2056,2016-11-01 13:32,1, (oakland lake merritt / grand),
$4304,2016-11-01 13:32,2, (downtown / civic / van ness),787ft
$2533,2016-11-01 13:31,1, (palo alto),625ft
$2400,2016-11-01 13:31,4, (Tracy),
$1895,2016-11-01 13:31,1, (walnut creek),700ft
$1205,2016-11-01 13:30,, (mission district),990ft
$2010,2016-11-01 13:30,2, (dublin / pleasanton / livermore),829ft
$2337,2016-11-01 13:30,1, (san bruno),
$3338,2016-11-01 13:30,, (SOMA / south beach),725ft
$2499,2016-11-01 13:30,, (downtown / civic / van ness),450ft
$2875,2016-11-01 13:29,, (potrero hill),385ft
$3000,2016-11-01 13:29,2, (1137 Cook Street),1100ft
$2044,2016-11-01 13:29,1, (santa rosa),
$2495,2016-11-01 13:29,2, (san jose west),882ft
$2838,2016-11-01 13:29,2, (san jose downtown),1010ft
$2595,2016-11-01 13:29,2, (willow glen / cambrian),1072ft
$2715,2016-11-01 13:29,2, (fremont / union city / newark),1147ft
$3950,2016-11-01 13:29,3, (berkeley),1720ft
$2000,2016-11-01 13:29,1, (san bruno),650ft
$2805,2016-11-01 13:29,2," (2474 South Bascom Avenue, Campbell, CA 95008)",971ft
$2875,2016-11-01 13:29,, (potrero hill),385ft
$2500,2016-11-01 13:28,1, (oakland lake merritt / grand),
$2349,2016-11-01 13:28,2, (petaluma),879ft
$2400,2016-11-01 13:28,2, (santa clara),973ft
$1775,2016-11-01 13:28,1, (hayward / castro valley),728ft
$2565,2016-11-01 13:28,1, (bernal heights),850ft
$2374,2016-11-01 13:28,1, (burlingame),520ft
$2450,2016-11-01 13:28,1, (santa clara),717ft
$1919,2016-11-01 13:28,2, (concord / pleasant hill / martinez),842ft
$3000,2016-11-01 13:28,2, (oakland lake merritt / grand),
$2400,2016-11-01 13:28,3, (dublin / pleasanton / livermore),1040ft
$2250,2016-11-01 13:27,1, (oakland lake merritt / grand),
$2995,2016-11-01 13:27,3, (willow glen / cambrian),1161ft
$5800,2016-11-01 13:27,3, (mill valley),2500ft
$3095,2016-11-01 13:27,3, (hayward / castro valley),1853ft
$3995,2016-11-01 13:27,3, (san jose west),1656ft
$2050,2016-11-01 13:27,1, (oakland lake merritt / grand),
$2300,2016-11-01 13:26,2, (emeryville),
$3671,2016-11-01 13:26,2, (mountain view),1201ft
$3335,2016-11-01 13:26,1, (redwood city),886ft
$1906,2016-11-01 13:26,1, (cupertino),
$2250,2016-11-01 13:26,1, (oakland lake merritt / grand),
$5300,2016-11-01 13:26,3, (san mateo),
$2995,2016-11-01 13:26,4, (watsonville),
$3250,2016-11-01 13:26,,,
$4950,2016-11-01 13:26,4, (richmond / seacliff),1400ft
$2450,2016-11-01 13:26,2, (fremont / union city / newark),1120ft
$1650,2016-11-01 13:25,, (hayward / castro valley),
$3380,2016-11-01 13:25,2, (oakland rockridge / claremont),
$2995,2016-11-01 13:25,3, (santa clara),1080ft
$2486,2016-11-01 13:25,2, (san jose south),1064ft
$1600,2016-11-01 13:25,1, (san jose east),
$2922,2016-11-01 13:24,2, (mountain view),947ft
$2350,2016-11-01 13:24,1, (oakland lake merritt / grand),
$2600,2016-11-01 13:24,2, (san jose downtown),1130ft
$2900,2016-11-01 13:24,1, (redwood city),773ft
$2500,2016-11-01 13:24,3, (hayward / castro valley),1819ft
$3400,2016-11-01 13:24,2, (santa clara),1314ft
$4350,2016-11-01 13:24,3, (portola district),1370ft
$2515,2016-11-01 13:24,2, (mountain view),890ft
$2180,2016-11-01 13:24,1, (san jose south),701ft
$9000,2016-11-01 13:23,3, (los altos),1669ft
$2195,2016-11-01 13:23,1, (mountain view),730ft
$3250,2016-11-01 13:23,,,
$8500,2016-11-01 13:23,4, (mountain view),2619ft
$1995,2016-11-01 13:23,1, (financial district),
$2500,2016-11-01 13:22,1, (oakland lake merritt / grand),
$5400,2016-11-01 13:22,3, (san carlos),
$2655,2016-11-01 13:22,1, (santa clara),871ft
$1700,2016-11-01 13:22,, (sunnyvale),440ft
$4850,2016-11-01 13:22,4, (alameda),2050ft
$1995,2016-11-01 13:22,2, (hayward / castro valley),
$2352,2016-11-01 13:22,, (oakland downtown),570ft
$3049,2016-11-01 13:22,1, (downtown / civic / van ness),672ft
$2250,2016-11-01 13:22,2, (oakland east),
$2370,2016-11-01 13:22,2, (Richmond),1323ft
$3200,2016-11-01 13:22,1, (campbell),950ft
$2250,2016-11-01 13:21,1, (burlingame),
$3945,2016-11-01 13:21,2, (mountain view),1196ft
$2395,2016-11-01 13:21,1, (mountain view),800ft
$2493,2016-11-01 13:20,1," (150 Palm Valley Boulevard, San Jose, CA 95123)",833ft
$5000,2016-11-01 13:20,, (oakland rockridge / claremont),3279ft
$2295,2016-11-01 13:20,2, (oakland west),
$1600,2016-11-01 13:20,, (ingleside / SFSU / CCSF),
$2850,2016-11-01 13:20,2, (santa cruz),1200ft
$2046,2016-11-01 13:20,, (cupertino),
$900,2016-11-01 13:20,2, (mission district),
$1800,2016-11-01 13:20,, (north beach / telegraph hill),
$2295,2016-11-01 13:20,3, (napa county),1842ft
$2050,2016-11-01 13:19,1, (san carlos),
$1875,2016-11-01 13:19,1, (rohnert pk / cotati),705ft
$2775,2016-11-01 13:19,2, (hayward / castro valley),1410ft
$2680,2016-11-01 13:19,, (downtown / civic / van ness),450ft
$5600,2016-11-01 13:19,2, (castro / upper market),1600ft
$3398,2016-11-01 13:19,2, (belmont),
$700,2016-11-01 13:19,, (berkeley),
$2500,2016-11-01 13:18,3, (san leandro),1514ft
$850,2016-11-01 13:18,1, (pacific heights),
$1795,2016-11-01 13:18,, (mountain view),400ft
$2300,2016-11-01 13:18,2, (daly city),
$2210,2016-11-01 13:18,2, (gilroy),1024ft
$2995,2016-11-01 13:18,1, (nob hill),
$2895,2016-11-01 13:18,4, (san jose east),1739ft
$3440,2016-11-01 13:18,2, (oakland downtown),1239ft
$2275,2016-11-01 13:18,2, (santa rosa),
$1850,2016-11-01 13:17,, (downtown / civic / van ness),
$1895,2016-11-01 13:17,, (downtown / civic / van ness),183ft
$2800,2016-11-01 13:17,1, (ingleside / SFSU / CCSF),
$2295,2016-11-01 13:17,2, (san jose west),870ft
$1695,2016-11-01 13:17,1, (oakland east),
$2075,2016-11-01 13:17,1, (san rafael),750ft
$4300,2016-11-01 13:17,, (potrero hill),
$2600,2016-11-01 13:17,1, (millbrae),735ft
$1850,2016-11-01 13:17,1, (san jose west),660ft
$2600,2016-11-01 13:17,2, (fremont / union city / newark),1096ft
$3375,2016-11-01 13:16,1, (hayes valley),450ft
$1800,2016-11-01 13:16,1, (san rafael),650ft
$1611,2016-11-01 13:16,2, (fairfield / vacaville),986ft
$2700,2016-11-01 13:16,3, (fremont / union city / newark),1100ft
$2995,2016-11-01 13:16,2, (oakland lake merritt / grand),
$4300,2016-11-01 13:16,3, (san mateo),
$1850,2016-11-01 13:16,2, (santa rosa),1014ft
$11000,2016-11-01 13:16,3, (north beach / telegraph hill),2100ft
$6250,2016-11-01 13:15,3, (russian hill),1450ft
$2332,2016-11-01 13:15,2, (danville / san ramon),976ft
$3000,2016-11-01 13:15,2, (sunnyvale),1080ft
$1850,2016-11-01 13:15,2, (santa rosa),1014ft
$2905,2016-11-01 13:15,, (SOMA / south beach),533ft
$3045,2016-11-01 13:15,2, (mountain view),1100ft
$2850,2016-11-01 13:15,1, (marina / cow hollow),
$3495,2016-11-01 13:15,3, (oakland west),
$5450,2016-11-01 13:15,3, (haight ashbury),1400ft
$900,2016-11-01 13:15,2, (santa clara),
$2169,2016-11-01 13:15,1, (concord / pleasant hill / martinez),610ft
$3900,2016-11-01 13:14,2, (SOMA / south beach),980ft
$4995,2016-11-01 13:14,2, (marina / cow hollow),1100ft
$4050,2016-11-01 13:14,2, (Downtown Los Gatos),1011ft
$3870,2016-11-01 13:14,2, (emeryville),1290ft
$3515,2016-11-01 13:14,2, (oakland downtown),1198ft
$800,2016-11-01 13:14,1, (russian hill),
$2900,2016-11-01 13:14,1, (nob hill),
$3350,2016-11-01 13:14,1, (downtown / civic / van ness),659ft
$2296,2016-11-01 13:14,1," (6250 Stoneridge Mall Road, Pleasanton, CA 94588)",731ft
$2599,2016-11-01 13:14,2, (petaluma),1181ft
$2241,2016-11-01 13:13,1, (milpitas),731ft
$2995,2016-11-01 13:13,2, (oakland lake merritt / grand),
$1950,2016-11-01 13:13,1, (oakland rockridge / claremont),
$3215,2016-11-01 13:13,3, (fremont / union city / newark),1720ft
$2395,2016-11-01 13:13,1, (sunnyvale),760ft
$2495,2016-11-01 13:13,3, (oakland hills / mills),
$2749,2016-11-01 13:13,2, (Campbell),982ft
$2650,2016-11-01 13:13,, (SOMA / south beach),402ft
$2000,2016-11-01 13:12,2, (san jose downtown),575ft
$2115,2016-11-01 13:12,2, (santa rosa),
$1175,2016-11-01 13:12,, (san jose downtown),250ft
$2501,2016-11-01 13:12,2, (dublin / pleasanton / livermore),1015ft
$1995,2016-11-01 13:12,, (oakland piedmont / montclair),
$4125,2016-11-01 13:12,2, (Downtown Los Gatos),1052ft
$2164,2016-11-01 13:12,1, (cupertino),
$925,2016-11-01 13:12,2, (berkeley),
$3375,2016-11-01 13:11,1, (palo alto),606ft
$4995,2016-11-01 13:11,2, (pacific heights),1100ft
$2602,2016-11-01 13:11,3, (sunnyvale),
$2295,2016-11-01 13:11,2, (oakland west),
$1895,2016-11-01 13:11,2, (hayward / castro valley),
$3570,2016-11-01 13:11,1, (emeryville),1380ft
$1800,2016-11-01 13:10,2, (hayward / castro valley),
$2375,2016-11-01 13:10,2, (dublin / pleasanton / livermore),933ft
$3478,2016-11-01 13:10,2, (foster city),1100ft
$2840,2016-11-01 13:09,2, (walnut creek),1022ft
$1991,2016-11-01 13:09,1, (richmond / point / annex),746ft
$2301,2016-11-01 13:09,1, (san jose south),833ft
$2550,2016-11-01 13:09,2, (fremont / union city / newark),1004ft
$2165,2016-11-01 13:09,1, (south san francisco),700ft
$3123,2016-11-01 13:09,1, (laurel hts / presidio),650ft
$3295,2016-11-01 13:09,1, (pacific heights),
$2995,2016-11-01 13:09,1, (nob hill),
$2050,2016-11-01 13:09,, (nob hill),
$2800,2016-11-01 13:09,2, (san mateo),810ft
price,datetime,room,location,area
$2055,2016-11-01 00:00:00,1, (santa clara),700ft
$1800,2016-11-01 00:00:00,1, (saratoga),
$1695,2016-11-01 00:00:00,1, (willow glen / cambrian),
$1650,2016-11-01 00:00:00,1, (san jose west),
$2295,2016-11-01 00:00:00,2, (san jose west),860ft
$2195,2016-11-01 00:00:00,1, (san jose downtown),780ft
$2746,2016-11-01 00:00:00,2, (san jose south),1032ft
$2625,2016-11-01 00:00:00,2, (willow glen / cambrian),1142ft
$2737,2016-11-01 00:00:00,2, (willow glen / cambrian),1182ft
$2625,2016-11-01 00:00:00,2, (willow glen / cambrian),1142ft
$2195,2016-11-01 00:00:00,1, (san jose downtown),780ft
$2737,2016-11-01 00:00:00,2, (willow glen / cambrian),1182ft
$2625,2016-11-01 00:00:00,2, (willow glen / cambrian),1142ft
$1995,2016-11-01 00:00:00,1, (campbell),645ft
$1995,2016-11-01 00:00:00,1, (campbell),645ft
$2045,2016-11-01 00:00:00,1, (campbell),645ft
$2126,2016-11-01 00:00:00,2, (san jose downtown),818ft
$2300,2016-11-01 00:00:00,1, (san jose downtown),650ft
$1895,2016-11-01 00:00:00,, (san jose downtown),425ft
$2495,2016-11-01 00:00:00,2, (san jose south),1020ft
$1895,2016-11-01 00:00:00,1, (san jose south),720ft
$1695,2016-11-01 00:00:00,1, (san jose south),511ft
$2095,2016-11-01 00:00:00,1, (sunnyvale),653ft
$2095,2016-11-01 00:00:00,2, (san jose west),825ft
$1795,2016-11-01 00:00:00,1, (san jose west),720ft
$1895,2016-11-01 00:00:00,1, (san jose west),850ft
$2506,2016-11-01 00:00:00,1," (Santa Clara, CA)",856ft
$1895,2016-11-01 00:00:00,1, (santa clara),700ft
$1895,2016-11-01 00:00:00,1, (santa clara),700ft
$2695,2016-11-01 00:00:00,2, (los gatos),1150ft
$2695,2016-11-01 00:00:00,2, (los gatos),1150ft
$2900,2016-11-01 00:00:00,2, (campbell),1012ft
$2915,2016-11-01 00:00:00,2, (santa clara),1216ft
$2485,2016-11-01 00:00:00,1, (santa clara),880ft
$2945,2016-11-01 00:00:00,3, (san jose south),1040ft
$2795,2016-11-01 00:00:00,1, (santa clara),795ft
$2316,2016-11-01 00:00:00,2, (morgan hill),901ft
$2175,2016-11-01 00:00:00,1, (milpitas),643ft
$2325,2016-11-01 00:00:00,1, (milpitas),715ft
$2645,2016-11-01 00:00:00,2, (milpitas),935ft
$2875,2016-11-01 00:00:00,2, (milpitas),1082ft
$3495,2016-11-01 00:00:00,3, (milpitas),1259ft
$1999,2016-11-01 00:00:00,2, (san jose south),880ft
$2599,2016-11-01 00:00:00,3, (san jose south),1235ft
$2604,2016-11-01 00:00:00,1, (san jose downtown),845ft
$2549,2016-11-01 00:00:00,3, (san jose south),1235ft
$2000,2016-11-01 00:00:00,, (san jose downtown),425ft
$2300,2016-11-01 00:00:00,1, (san jose downtown),650ft
$2210,2016-11-01 00:00:00,1, (morgan hill),701ft
$2477,2016-11-01 00:00:00,2, (san jose downtown),1152ft
$2225,2016-11-01 00:00:00,1, (sunnyvale),720ft
$2555,2016-11-01 00:00:00,2, (sunnyvale),917ft
$2491,2016-11-01 00:00:00,2, (san jose south),901ft
$2650,2016-11-01 00:00:00,2, (santa clara),
$2700,2016-11-01 00:00:00,2, (sunnyvale),1076ft
$3585,2016-11-01 00:00:00,2, (santa clara),1326ft
$2600,2016-11-01 00:00:00,2, (mountain view),825ft
$2200,2016-11-01 00:00:00,1, (mountain view),625ft
$1730,2016-11-01 00:00:00,1, (santa clara),
$1995,2016-11-01 00:00:00,1, (sunnyvale),600ft
$2880,2016-11-01 00:00:00,1, (santa clara),868ft
$1200,2016-11-01 00:00:00,1, (san jose south),
$1500,2016-11-01 00:00:00,4, ((9 North Stockton / 1 hour drive)),2100ft
$2400,2016-11-01 00:00:00,2, (santa clara),900ft
$3500,2016-11-01 00:00:00,3, (san jose south),1910ft
$1911,2016-11-01 00:00:00,1, (san jose south),720ft
$3500,2016-11-01 00:00:00,3, (sunnyvale),1901ft
$2200,2016-11-01 00:00:00,2, (san jose downtown),1100ft
$1225,2016-11-01 00:00:00,1, (sunnyvale),947ft
$1954,2016-11-01 00:00:00,1, (san jose south),701ft
$2175,2016-11-01 00:00:00,1, (sunnyvale),600ft
$2095,2016-11-01 00:00:00,1, (santa clara),701ft
$2395,2016-11-01 00:00:00,2, (santa clara),1038ft
$1911,2016-11-01 00:00:00,1, (san jose south),720ft
$1995,2016-11-01 00:00:00,1, (santa clara),800ft
$1999,2016-11-01 00:00:00,1, (mountain view),660ft
$2595,2016-11-01 00:00:00,2, (sunnyvale),930ft
$3444,2016-11-01 00:00:00,3, (san jose downtown),1431ft
$2510,2016-11-01 00:00:00,2, (morgan hill),
$2450,2016-11-01 00:00:00,2, (san jose downtown),1100ft
$2737,2016-11-01 00:00:00,2, (willow glen / cambrian),1182ft
$2300,2016-11-01 00:00:00,1, (san jose downtown),625ft
$1895,2016-11-01 00:00:00,, (san jose downtown),425ft
$2355,2016-11-01 00:00:00,1, (sunnyvale),741ft
$1995,2016-11-01 00:00:00,1, (sunnyvale),
$2945,2016-11-01 00:00:00,3, (san jose south),991ft
$2408,2016-11-01 00:00:00,1, (san jose downtown),603ft
$1575,2016-11-01 00:00:00,1, (san jose south),600ft
$2945,2016-11-01 00:00:00,3, (san jose south),1040ft
$2480,2016-11-01 00:00:00,2, (san jose south),992ft
$1795,2016-11-01 00:00:00,1, (san jose south),632ft
$2899,2016-11-01 00:00:00,2, (willow glen / cambrian),1018ft
$2555,2016-11-01 00:00:00,2, (sunnyvale),917ft
$2399,2016-11-01 00:00:00,1, (san jose downtown),787ft
$2226,2016-11-01 00:00:00,1, (san jose south),761ft
$2802,2016-11-01 00:00:00,2, (san jose south),1166ft
$3599,2016-11-01 00:00:00,3, (willow glen / cambrian),1976ft
$2495,2016-11-01 00:00:00,2, (campbell),986ft
$2665,2016-11-01 00:00:00,1, (santa clara),728ft
$2295,2016-11-03 00:00:00,1, (mountain view),716ft
$2895,2016-11-03 00:00:00,2, (mountain view),916ft
$2495,2016-11-03 00:00:00,2, (campbell),986ft
$2600,2016-11-03 00:00:00,2, (mountain view),825ft
$2200,2016-11-03 00:00:00,1, (mountain view),625ft
$1730,2016-11-03 00:00:00,1, (santa clara),
$1995,2016-11-03 00:00:00,1, (sunnyvale),600ft
$2880,2016-11-03 00:00:00,1, (santa clara),868ft
$1200,2016-11-03 00:00:00,1, (san jose south),
$1500,2016-11-03 00:00:00,4, ((9 North Stockton / 1 hour drive)),2100ft
$2400,2016-11-03 00:00:00,2, (santa clara),900ft
$1911,2016-11-03 00:00:00,1, (san jose south),720ft
$2200,2016-11-03 00:00:00,2, (san jose downtown),1100ft
$1225,2016-11-03 00:00:00,1, (sunnyvale),947ft
$1954,2016-11-03 00:00:00,1, (san jose south),701ft
$2175,2016-11-03 00:00:00,1, (sunnyvale),600ft
$2095,2016-11-03 00:00:00,1, (santa clara),701ft
$2395,2016-11-03 00:00:00,2, (santa clara),1038ft
$1911,2016-11-03 00:00:00,1, (san jose south),720ft
$1999,2016-11-03 00:00:00,1, (mountain view),660ft
$2595,2016-11-03 00:00:00,2, (sunnyvale),930ft
$2510,2016-11-03 00:00:00,2, (morgan hill),
$2450,2016-11-03 00:00:00,2, (san jose downtown),1100ft
$2737,2016-11-03 00:00:00,2, (willow glen / cambrian),1182ft
$2300,2016-11-03 00:00:00,1, (san jose downtown),625ft
$1895,2016-11-03 00:00:00,, (san jose downtown),425ft
$2355,2016-11-03 00:00:00,1, (sunnyvale),741ft
$1995,2016-11-03 00:00:00,1, (sunnyvale),
$2408,2016-11-03 00:00:00,1, (san jose downtown),603ft
$2945,2016-11-03 00:00:00,3, (san jose south),1040ft
$2480,2016-11-03 00:00:00,2, (san jose south),992ft
$1795,2016-11-03 00:00:00,1, (san jose south),632ft
$2899,2016-11-03 00:00:00,2, (willow glen / cambrian),1018ft
$2555,2016-11-03 00:00:00,2, (sunnyvale),917ft
$2399,2016-11-03 00:00:00,1, (san jose downtown),787ft
$2226,2016-11-03 00:00:00,1, (san jose south),761ft
$2802,2016-11-03 00:00:00,2, (san jose south),1166ft
$3599,2016-11-03 00:00:00,3, (willow glen / cambrian),1976ft
$2665,2016-11-03 00:00:00,1, (santa clara),728ft
$3184,2016-11-03 00:00:00,2, (cupertino),971ft
$2531,2016-11-03 00:00:00,1, (san jose downtown),845ft
$2361,2016-11-03 00:00:00,1, (san jose west),817ft
$2811,2016-11-03 00:00:00,2, (san jose north),1166ft
$1895,2016-11-03 00:00:00,, (san jose downtown),425ft
$2300,2016-11-03 00:00:00,1, (san jose downtown),625ft
$1895,2016-11-03 00:00:00,1, (santa clara),700ft
$1895,2016-11-03 00:00:00,1, (santa clara),700ft
$2225,2016-11-03 00:00:00,1, (sunnyvale),720ft
$1895,2016-11-03 00:00:00,1, (santa clara),700ft
$3049,2016-11-03 00:00:00,2, (san jose downtown),1152ft
$3125,2016-11-03 00:00:00,2, (santa clara),1145ft
$2320,2016-11-03 00:00:00,2, (morgan hill),901ft
$2625,2016-11-03 00:00:00,2, (willow glen / cambrian),1142ft
$2055,2016-11-03 00:00:00,1, (santa clara),700ft
$2399,2016-11-03 00:00:00,1, (san jose downtown),811ft
$1959,2016-11-03 00:00:00,1, (san jose south),701ft
$2700,2016-11-03 00:00:00,2, (sunnyvale),1076ft
$3345,2016-11-03 00:00:00,2, (santa clara),1182ft
$2472,2016-11-03 00:00:00,1, (santa clara),804ft
$2908,2016-11-03 00:00:00,2, (santa clara),1216ft
$2320,2016-11-03 00:00:00,2, (morgan hill),901ft
$2291,2016-11-03 00:00:00,1, (san jose downtown),761ft
$2286,2016-11-03 00:00:00,1, (san jose south),761ft
$2361,2016-11-03 00:00:00,1, (san jose south),817ft
$2811,2016-11-03 00:00:00,2, (san jose downtown),1166ft
$2595,2016-11-03 00:00:00,2, (cupertino),1000ft
$2625,2016-11-03 00:00:00,2, (san jose south),1142ft
$2737,2016-11-03 00:00:00,2, (willow glen / cambrian),1182ft
$3500,2016-11-03 00:00:00,3, (willow glen / cambrian),
$2282,2016-11-03 00:00:00,1, (los gatos),729ft
$4122,2016-11-03 00:00:00,2, (los gatos),1182ft
$1895,2016-11-03 00:00:00,1, (santa clara),700ft
$1895,2016-11-03 00:00:00,1, (santa clara),700ft
$2100,2016-11-03 00:00:00,1, (sunnyvale),700ft
$2320,2016-11-03 00:00:00,2, (morgan hill),
$2200,2016-11-03 00:00:00,2, (san jose south),900ft
$3495,2016-11-03 00:00:00,3, (san jose downtown),1621ft
$2000,2016-11-03 00:00:00,2, (campbell),900ft
$1854,2016-11-03 00:00:00,1, (san jose south),
$2350,2016-11-03 00:00:00,2, (santa clara),951ft
$2295,2016-11-03 00:00:00,1, (mountain view),716ft
$2125,2016-11-03 00:00:00,1, (santa clara),700ft
$2295,2016-11-03 00:00:00,1, (mountain view),716ft
$2895,2016-11-03 00:00:00,2, (mountain view),916ft
$1600,2016-11-03 00:00:00,1, (Napa),690ft
$2100,2016-11-03 00:00:00,2, (sonoma),700ft
$1850,2016-11-03 00:00:00,2, (vallejo / benicia),1040ft
$6399,2016-11-03 00:00:00,3, (hayes valley),1200ft
$5800,2016-11-03 00:00:00,3, (hayes valley),1200ft
$3494,2016-11-03 00:00:00,1, (SOMA / south beach),712ft
$3210,2016-11-03 00:00:00,1, (SOMA / south beach),665ft
$3399,2016-11-03 00:00:00,1, (SOMA / south beach),689ft
$3899,2016-11-03 00:00:00,1, (SOMA / south beach),910ft
$3210,2016-11-03 00:00:00,1, (SOMA / south beach),665ft
$3493,2016-11-03 00:00:00,1, (SOMA / south beach),712ft
$3210,2016-11-03 00:00:00,1, (SOMA / south beach),665ft
$2011,2016-11-03 00:00:00,2," (hercules, pinole, san pablo, el sob)",864ft
$2600,2016-11-03 00:00:00,1, (nob hill),700ft
$2016,2016-11-03 00:00:00,2," (hercules, pinole, san pablo, el sob)",864ft
$3799,2016-11-03 00:00:00,1, (SOMA / south beach),712ft
$3700,2016-11-03 00:00:00,1, (SOMA / south beach),712ft
$3899,2016-11-03 00:00:00,1, (SOMA / south beach),910ft
$2016,2016-11-03 00:00:00,2," (hercules, pinole, san pablo, el sob)",864ft
$2000,2016-11-03 00:00:00,1, (dublin / pleasanton / livermore),701ft
$2800,2016-11-03 00:00:00,1, (ingleside / SFSU / CCSF),776ft
$3425,2016-11-03 00:00:00,2, (ingleside / SFSU / CCSF),1060ft
$3347,2016-11-03 00:00:00,2, (daly city),1052ft
$3205,2016-11-03 00:00:00,2, (daly city),1183ft
$3269,2016-11-03 00:00:00,2, (daly city),1052ft
$3269,2016-11-03 00:00:00,2, (daly city),1052ft
$3171,2016-11-03 00:00:00,2, (lafayette / orinda / moraga),1098ft
$2864,2016-11-03 00:00:00,2, (lafayette / orinda / moraga),911ft
$3614,2016-11-03 00:00:00,2, (lafayette / orinda / moraga),1114ft
$875,2016-11-03 00:00:00,2,,1000ft
$1600,2016-11-03 00:00:00,1, (concord / pleasant hill / martinez),650ft
$2950,2016-11-03 00:00:00,2, (sunset / parkside),850ft
$2035,2016-11-03 00:00:00,2, (lafayette / orinda / moraga),825ft
$2095,2016-11-03 00:00:00,1, (oakland lake merritt / grand),550ft
$2115,2016-11-03 00:00:00,2, (santa rosa),
$2600,2016-11-03 00:00:00,1, (sunset / parkside),700ft
$1975,2016-11-03 00:00:00,1, (san bruno),550ft
$4450,2016-11-03 00:00:00,2, (marina / cow hollow),
$2950,2016-11-03 00:00:00,1, (western addition),
$1649,2016-11-03 00:00:00,2," (hercules, pinole, san pablo, el sob)",1100ft
$5690,2016-11-03 00:00:00,3, (hayes valley),1200ft
$4999,2016-11-03 00:00:00,3, (daly city),1600ft
$2335,2016-11-03 00:00:00,2, (lafayette / orinda / moraga),1025ft
$2950,2016-11-03 00:00:00,2, (san mateo),1050ft
$1795,2016-11-03 00:00:00,2, (vallejo / benicia),1086ft
$1950,2016-11-03 00:00:00,1, (alameda),
$2586,2016-11-03 00:00:00,1, (san rafael),846ft
$2700,2016-11-03 00:00:00,1, (oakland downtown),850ft
$2750,2016-11-03 00:00:00,1, (SOMA / south beach),649ft
$2210,2016-11-03 00:00:00,, (SOMA / south beach),406ft
$2862,2016-11-03 00:00:00,2, (hayward / castro valley),1029ft
$2350,2016-11-03 00:00:00,1, (SOMA / south beach),498ft
$2450,2016-11-03 00:00:00,1, (SOMA / south beach),520ft
$2190,2016-11-03 00:00:00,, (SOMA / south beach),405ft
$2450,2016-11-03 00:00:00,, (SOMA / south beach),517ft
$2499,2016-11-03 00:00:00,1, (SOMA / south beach),478ft
$2690,2016-11-03 00:00:00,1, (SOMA / south beach),482ft
$2895,2016-11-03 00:00:00,1, (SOMA / south beach),571ft
$2650,2016-11-03 00:00:00,1, (SOMA / south beach),639ft
$2650,2016-11-03 00:00:00,1, (SOMA / south beach),633ft
$1877,2016-11-03 00:00:00,2, (pittsburg / antioch),888ft
$4300,2016-11-03 00:00:00,3, (USF / panhandle),1150ft
$2650,2016-11-03 00:00:00,2, (berkeley),650ft
$1400,2016-11-03 00:00:00,1, (pittsburg / antioch),608ft
$1430,2016-11-03 00:00:00,2, (pittsburg / antioch),796ft
$2661,2016-11-03 00:00:00,2, (santa rosa),1126ft
$1998,2016-11-03 00:00:00,1, (mountain view),650ft
$2206,2016-11-03 00:00:00,1, (santa rosa),752ft
$1725,2016-11-03 00:00:00,2, (concord / pleasant hill / martinez),900ft
$2777,2016-11-03 00:00:00,2, (dublin / pleasanton / livermore),1133ft
